id_curso;nome_curso;Link;eixos_tematicos;certificador;conteudista;carga_horaria;disponibilidade_dias;tipo_oferta;apresentacao;publico_alvo;conteudo_programatico;data_lancamento;Acessibilidade;Observacao
1182;Gestión del Tiempo y Productividad;https://www.escolavirtual.gov.br/curso/1182;Desenvolvimento Pessoal;Enap;Secretaria Especial da Receita Federal do Brasil;40;;;¡Desarrolla tu productividad con autoconocimiento y herramientas prácticas! El curso aborda el autoconocimiento como base para la productividad, conceptos y contextos de productividad, elementos y herramientas para mejorar el rendimiento, gestión del tiempo y las actitudes de las personas productivas. Ideal para profesionales que desean alcanzar mejores resultados con más equilibrio y propósito en el trabajo.;Agentes públicos interesados en el tema. Un curso abierto, gratuito y con certificado, en el que cualquiera puede inscribirse.;Módulo 1: Autoconocimiento: paradas y reflexiones.Módulo 2: Productividad: conceptos y contextos.Módulo 3: Elementos y herramientas de productividad.Módulo 4: Gestión del tiempo.Módulo 5: Actitudes de las personas productivas.;;;
1402;Time management and productivity;https://www.escolavirtual.gov.br/curso/1402;Desenvolvimento Pessoal;Enap;Secretaria Especial da Receita Federal do Brasil;40;;;Boost your productivity through self-knowledge and practical tools! This course covers self-knowledge as the foundation for productivity, productivity concepts and contexts, elements and tools for better performance, time management strategies and the habits and attitudes of highly productive people. Ideal for professionals seeking greater results, balance and purpose in their daily work.;Agentes públicos e demais interessados no tema. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1: Self-Knowledge: pauses and reflections.Módulo 2: Productivity: concepts and contexts.Módulo 3: Elements and tools for productivity.Módulo 4: Time management.Módulo 5: Attitudes of productive people.;;;
1168;Como conseguir um novo emprego;https://www.escolavirtual.gov.br/curso/1168;Desenvolvimento Pessoal;Enap;Microsoft;6;10;Curso Aberto;Neste curso você encontrará ferramentas, dicas e passos fundamentais que te auxiliarão a conseguir o seu primeiro ou novo emprego. Está interessado? Inscreva-se!;Qualquer cidadão interessado na temática. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 - O currículo: crie o seu de forma atrativaMódulo 2 - A busca: saiba como procurar um empregoMódulo 3 - A entrevista: prepare-se para esse momento decisivoMódulo 4 - O LinkedIn: use essa ferramenta para encontrar emprego;02/08/2024;;
1076;Educação Financeira Pessoal;https://www.escolavirtual.gov.br/curso/1076;Desenvolvimento Pessoal;Enap;Banco Central do Brasil;40;60;Curso Aberto;Esse curso prepara você para lidar melhor com seu dinheiro, por meio do tripé de educação financeira “PLA-POU-CRÉ”: PLAnejar o uso do dinheiro, POUpar ativamente e usar o CRÉdito de forma responsável. Embora desenvolvido com foco em educadores e gestores escolares, pode ser feito por qualquer pessoa interessada em melhorar a gestão de suas finanças pessoais e realizar sonhos!;Qualquer pessoa interessada em aprender a lidar melhor com seu dinheiro pode se inscrever. Alguns conteúdos e exemplos estarão focados no contexto da educação, pois esse curso é complementar à Formação de Gestores Escolares do Aprender Valor, o programa de Educação Financeira nas Escolas desenvolvido pelo Banco Central do Brasil. Curso aberto, gratuito e com certificado.;Módulo 1 - Nossa Relação com o dinheiroMódulo 2 – Planejar, poupar e usar crédito;20/05/2024;;
805;Employee Experience (EX): Engajamento e Produtividade no Setor Público;https://www.escolavirtual.gov.br/curso/805;Desenvolvimento Pessoal;Enap;Secretaria de Governo Digital;25;30;Curso Aberto;Este curso foca no Employee Experience para a melhoria do engajamento dos agentes públicos no processo de transformação digital voltado para o cidadão. Em um contexto incerto e ambíguo, entender essa temática pode contribuir para enxergar a realidade dos usuários de forma empática, abrangente e inovadora. Você verá como inspirar a mudança para um modelo de pensar e agir focado nas pessoas.;Agentes públicos de qualquer esfera e Poder, bem como cidadãos em geral que tenham interesse em Employee Experience aplicado para melhoria do engajamento no serviço público. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: EX: Engajamento e Produtividade no Setor Público;Módulo 2: Segurança Psicológica no Trabalho e Confiança Criativa;Módulo 3: Comunicação Organizacional Empática com Storytelling de Dados;Módulo 4: Boas Práticas de Employee Experience para Transformação Digital.";31/01/2023;;
1187;Planificación y Organización Personal en el Trabajo;https://www.escolavirtual.gov.br/curso/1187;Desenvolvimento Pessoal;Enap;Secretaria Especial da Receita Federal do Brasil;20;30;Curso Aberto;Este curso presenta herramientas, reflexiones y prácticas relacionadas con la planificación personal y la organización en el trabajo. Ayudará a aportar más seguridad, bienestar y facilitará la comunicación, como el buen uso del correo electrónico, las agendas de trabajo, una visión directiva y analítica de las tareas. Descubra qué es y las ventajas de la planificación personal y laboral.;Agentes públicos interesados en el tema. Un curso abierto, gratuito y con certificado, en el que cualquiera puede inscribirse.;Módulo 1: Conceptos iniciales de planificación personal y organizaciónMódulo 2: ¿Soy organizado?Módulo 3: Como (re)comenzar a organizarMódulo 4: Herramientas de organización en el trabajo;12/08/2024;;
1140;Planning and Personal Organization in the Workplace;https://www.escolavirtual.gov.br/curso/1140;Desenvolvimento Pessoal;Enap;Secretaria Especial da Receita Federal do Brasil;20;30;Curso Aberto;This course is designed to present tools, reflections and practices related to personal planning and organization at work. It will be helpful for enhancing security, well-being, and facilitated communication. Imagine mastering email, efficient work scheduling, and insightful task management. Come and find out what planning is, why you should plan and the advantages of personal and work planning.;Public officials interested in the subject. Open course, free of charge and with a certificate, anyone can sign up.;Module 1: Initial concepts of planning and personal organizationModule 2: Am I organized?Module 3: How to (re)start organizingModule 4: Organizational tools in the workplace;15/08/2024;;
817;Propósito e Qualidade de vida: Descobertas para o Desenvolvimento Pessoal;https://www.escolavirtual.gov.br/curso/817;Desenvolvimento Pessoal;Enap;Enap - Escola Nacional de Administração Pública;10;30;Curso Aberto;Você sabia que as pessoas de maior influência são aquelas que se concentraram numa direção e propósitos definidos? Que tal fazer parte deste rol e mergulhar mais fundo na compreensão deste e de outros assuntos tão instigantes e essenciais sobre a existência humana? Convidamos você a se inscrever agora no Curso Propósito e Qualidade de vida: descobertas para o desenvolvimento pessoal. Venha ser EV.G!;Agentes públicos de qualquer esfera e poder interessados em refletir sobre como desenvolver um propósito de vida e desfrutar do momento presente. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Viver o Momento Presente;Módulo 2: Propósito de Vida;Módulo 3: É possível Planejar sem Ansiedade?Módulo 4: Neurociência e a sua Relação com as Emoções.";12/05/2022;;
461;Documentos fiscais aplicados à vigilância e repressão de ações da Receita Federal;https://www.escolavirtual.gov.br/curso/461;Direito e Legislação;Enap;Secretaria Especial da Receita Federal do Brasil;24;30;Curso Exclusivo;Você conhece os documentos fiscais aplicados à Vigilância e Repressão da Receita Federal do Brasil? Este curso apresenta as noções gerais referentes aos diversos documentos fiscais, sobretudo aqueles que integram o Sistema Público de Escrituração Digital (SPED). Saiba mais, faça sua inscrição!;Servidores da área de Vigilância e Repressão da RFB. Exclusivo para servidores da Receita Federal do Brasil. Para o usuário ter acesso ao curso é necessário que tenha o cadastro na EV.G com seu e-mail institucional (@rfb.gov.br ou @receita.fazenda.gov.br ou @receita.economia.gov.br).;Módulo 1: Visão geral sobre o Sistema Público de Escrituração Digital (SPED)Módulo 2: Nota Fiscal Eletrônica (NF-E)Módulo 3: Conhecimento de transporte eletrônico (CT-E)Módulo 4: Tópicos complementares;27/06/2022;;
497;Gestão Municipal de Contratos Administrativos;https://www.escolavirtual.gov.br/curso/497;Direito e Legislação;Enap;Secretaria Especial de Assuntos Federativos;10;30;Curso Aberto;Neste curso você vai conhecer os tipos, as características, as principais cláusulas e os princípios que orientam a gestão dos contratos administrativos municipais. Além disso, o curso apresenta os agentes envolvidos na gestão e fiscalização desses contratos e suas responsabilidades. Faça sua inscrição!;Agentes públicos que atuam ou tenham interesse em atuar no processo de execução e gestão de contratos administrativos municipais. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1: Contratos Administrativos.Módulo 2: Fiscais e Responsabilidades.;07/07/2022;;
470;Legislação Básica aplicada à Vigilância e Repressão;https://www.escolavirtual.gov.br/curso/470;Direito e Legislação;Enap;Secretaria Especial da Receita Federal do Brasil;24;30;Curso Exclusivo;Você conhece a legislação básica aplicada à área de Vigilância e Repressão da Receita Federal do Brasil? Este curso apresenta as principais orientações legislativas e o aporte normativo que subsidiam as atividades de combate ao contrabando, ao descaminho e à sonegação fiscal realizadas pelo órgão. Saiba mais, faça sua inscrição!;Servidores da área de Vigilância e Repressão da RFB. Exclusivo para servidores da Receita Federal do Brasil. Para o usuário ter acesso ao curso é necessário que tenha o cadastro na EV.G com seu e-mail institucional (@rfb.gov.br ou @receita.fazenda.gov.br ou @receita.economia.gov.br).;Módulo 1 — Visão geral da vigilância e da repressãoMódulo 2 — Vigilância e repressão na RFBMódulo 3 — Procedimentos especiais na vigilância e na repressãoMódulo 4 — Crimes e infrações conexos à vigilância e à repressão;02/06/2022;;
122;MROSC: Planejamento e Transparência;https://www.escolavirtual.gov.br/curso/122;Direito e Legislação;Enap;Ministério da Fazenda;20;30;Curso Aberto;O curso apresenta os aspectos e dispositivos relacionados ao planejamento e à transparência, presentes na Lei n° 13.019/2014 e no Decreto n° 8.726/2016, com o objetivo de capacitar servidoras e servidores públicos das três esferas de governo, dos órgãos de fiscalização e controle (incluindo o controle social), bem como as instituições da sociedade civil, para a operar parcerias entre Estado e Organização da Sociedade Civil (OSC). O curso faz parte do Programa MROSC para parceiros públicos e privados.;Agentes públicos federais, municipais e estaduais que atuem na operacionalização da Lei nº 13.019, de 31 de julho de 2014, de tenham interesse nas relações entre instituições públicas e sociedade civil organizada, bem como pessoas que tenham atuação em instituições da sociedade civil. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;1) Atuação em rede de OSC em políticas públicas. 2) Razões para realizar parceria com OSC. 3) Transição dos convênios e aplicação subsidiária da Lei. 4) Implementação federativa do MROSC. 5) Principais pontos dos decretos de regulamentação da Lei. 6) Outras formas de contratualização e exceções. 7) Acessibilidade no MROSC. 8) Procedimento de Manifestação de Interesse Social - PMIS. 9) Transparência. 10) Papel da Comissão de Seleção, de Monitoramento e Avaliação e do(a) Gestor(a) da Parceria. 11) Fundos Específicos, Conselhos de Direitos e de Políticas Públicas.;07/05/2019;;
